_id,name,brand,description,brand_description,category,reviews[0].reviewer_name,reviews[1].reviewer_name,reviews[2].reviewer_name,reviews[3].reviewer_name,reviews[4].reviewer_name,reviews[5].reviewer_name,reviews[6].reviewer_name,reviews[7].reviewer_name,reviews[8].reviewer_name,reviews[9].reviewer_name,reviews[0].review,reviews[1].review,reviews[2].review,reviews[3].review,reviews[4].review,reviews[5].review,reviews[6].review,reviews[7].review,reviews[8].review,reviews[9].review,reviews[10].review,reviews[11].review,reviews[12].review,reviews[13].review,reviews[14].review,reviews[15].review,reviews[16].review,reviews[17].review,reviews[18].review,reviews[19].review,reviews[20].review,reviews[21].review,reviews[22].review,reviews[23].review,reviews[24].review,reviews[25].review,reviews[26].review,reviews[0].source,reviews[1].source,reviews[2].source,reviews[3].source,reviews[4].source,reviews[5].source,reviews[6].source,reviews[7].source,reviews[8].source,reviews[9].source,reviews[10].source,reviews[11].source,reviews[12].source,reviews[13].source,reviews[14].source,reviews[15].source,reviews[16].source,reviews[17].source,reviews[18].source,reviews[19].source,reviews[20].source,reviews[21].source,reviews[22].source,reviews[23].source,reviews[24].source,reviews[25].source,reviews[26].source,reviews[0].rating,reviews[1].rating,reviews[2].rating,reviews[3].rating,reviews[4].rating,reviews[5].rating,reviews[6].rating,reviews[7].rating,reviews[8].rating,reviews[9].rating,reviews[10].rating,reviews[11].rating,reviews[12].rating,reviews[13].rating,reviews[14].rating,reviews[15].rating,reviews[16].rating,reviews[17].rating,reviews[18].rating,reviews[19].rating,reviews[20].rating,reviews[21].rating,reviews[22].rating,reviews[23].rating,reviews[24].rating,reviews[25].rating,reviews[26].rating,sustainability_claims,eco_score,manufacturer,country_of_origin,barcode[0],image_url,image_name,tags[0],nutrition.Sugar,nutrition.SaturatedFat,nutrition.Energy,nutrition.Fruit&Nut,nutrition.Fiber,ingredients[0],ingredients[1],ingredients[2],ingredients[3],ingredients[4],ingredients[5],ingredients[6],ingredients[7],ingredients[8],ingredients[9],ingredients[10],ingredients[11],ingredients[12],ingredients[13],ingredients[14],ingredients[15],ingredients[16],ingredients[17],ingredients[18],ingredients[19],ingredients[20],ingredients[21],ingredients[22],ingredients[23],ingredients[24],ingredients[25],ingredients[26],ingredients[27],ingredients[28],ingredients[29],ingredients[30],ingredients[31],ingredients[32],ingredients[33],ingredients[34],ingredients[35],ingredients[36],ingredients[37],ingredients[38],ingredients[39],ingredients[40],ingredients[41],ingredients[42],ingredients[43],ingredients[44],ingredients[45],ingredients[46],ingredients[47],ingredients[48],ingredients[49],ingredients[50],ingredients[51],ingredients[52],ingredients[53],ingredients[54],ingredients[55],ingredients[56],ingredients[57],ingredients[58],ingredients[59],ingredients[60],ingredients[61],ingredients[62],ingredients[63],ingredients[64],ingredients[65],ingredients[66],ingredients[67],ingredients[68],ingredients[69],ingredients[70],ingredients[71],ingredients[72],ingredients[73],ingredients[74],allergens,barcode,nutrition.Protein,nutrition.Sodium,price[0].price,price[1].price,price[2].price,price[0].source,price[1].source,price[2].source,offers[0].source,offers[1].source,offers[0].offers,offers[1].offers,manufacture_date,expiry_date,Eco-Score,reviews,nutrition,ingredients.Energy,ingredients.SaturatedFat,ingredients.Sugar,ingredients.Fiber,ingredients.Protein,ingredients.Sodium,ingredients.Fruit&Nut,E-Score,ingredients,brand[0].reviewer_name,brand[1].reviewer_name,brand[2].reviewer_name,brand[0].review,brand[1].review,brand[2].review,brand[0].rating,brand[1].rating,brand[2].rating,brand[0].source,brand[1].source,brand[2].source,reviews[0],reviews[1],reviews[2],reviews[3],reviews[4],reviews[5],reviews[6],reviews[7],reviews[8],reviews[9],reviews[10],reviews[11],reviews[12],reviews[13],reviews[14],reviews[15],reviews[16],reviews[17],reviews[18],reviews[19],reviews[20],reviews[21],reviews[22],reviews[23],reviews[24],reviews[25],reviews[26],reviews[27],reviews[28],reviews[0].review_name,reviews[1].review_name,reviews[2].review_name,reviews[3].review_name,reviews[4].review_name,reviews[5].review_name,reviews[6].review_name,reviews[7].review_name,reviews[8].review_name,reviews[9].review_name,reviews[10].review_name,reviews[11].review_name,reviews[12].review_name,reviews[13].review_name,reviews[14].review_name,reviews[15].review_name,reviews[16].review_name,reviews[17].review_name,reviews[18].review_name,reviews[19].review_name,reviews[20].review_name,reviews[21].review_name,reviews[22].review_name,reviews[23].review_name,reviews[24].review_name,reviews[25].review_name,reviews[26].review_name,offers[0].offer,how_to_use,,image
6596abab5295dfcf7f4e0048,NESCAFE Gold Blend 200g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,pranavesh,,,,,,,,,,Smooth . strong coffee. It has a good aroma to it. Perfect thickness to blend with milk or water.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e00ac,Ice coffee - Nescafe - 112 g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,0,0.1,89.2,3,2.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0110,Nescafe Cappuccino Skinny - 145g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,0,7.73,50.9,4.55,8.18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0174,,,,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff4c,NescafE - 165g,Nescafe,"100% pure soluble instant coffee. With NESCAFE® Classic, you prepare every cup with real coffee flavor. Made with only high quality beans, every cup is a guarantee that you'll get great coffee taste and superb aroma no matter how you mix it.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Tola,,,,,,,,,,This is one of the few instant coffee We like at home. This time it is for our Campervan for our holiday  Thank you.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,57.4,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dffb3,NescafE gold cappuccino descafeinado - 250g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Sani Prasad K J,,,,,,,,,,"I had buy this product and came to this result which you would surprise to know that in later terms... Well, this is a perfect example of selling a below average product with a cool packaging at a higher price. If you just want a flashy product to be kept at your desk which you can show-off to your colleagues and friends , then this one is for you but actually for everyone else, DO NOT FALL FOR THIS TRAP. I know this looks too cool and that's why I also ordered it. But trust me within a week you'll also REGRET it.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0018,Lungo cafe - NescafE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOVA not computed,"[{""reviewer_name"":""Roobini"", ""review"":""After trying the fabulous Nescafe Gold, I had every intention to try BRU Gold Coffee which comes in a freeze dried form like Nescafe Gold.\nBru Gold was thoroughly disappointing and mediocre in taste, flavour and aroma in comparision to Nescafe Gold. It did not live up to my expectations as a premium brand expensive coffee. This is my honest opinion after tasting Nescafe Gold and various other coffee types. For those who haven't tried or tasted Bru Gold, Do not waste your money on this mediocre tasting coffee. You will be hugely disappointed if you have tried Nescafe Gold before."",""rating"":""4.0 out of 5 stars"",""source"":""Amazon""}]",,0,0,0.5,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e007d,NescafE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,163,1.2,3.6,0,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e00e2,"NescafE Cappuccino, Entkoffeiniert, Typ Cappuccino",,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score D,,,4,0,0,0.3,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e00e3,NescafE Gold Latte - NestlE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0147,Gold de luxe - nescafE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,134,0.8,3,0,1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0148,NescafE classic - NestlE - 25,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff4d,NescafE spEcial filtre - NestlE - 200 grammes,Nescafe,"NESCAFE® SPECIAL FILTRE emblematic rich and subtle aroma comes from the combination of carefully selected Arabica and Robusta beans. Rediscover the smooth and balanced profile of your NESCAFE® SPECIAL FILTRE coffee, for a unique 100% pure coffee experience.","Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Heidi M,,,,,,,,,,Liked the coffee but too expensive.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dffb5,"3 In 1 Coffee Mix Powder 19,4 GR Nescafe - 17 g",,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Amarja panse,,,,,,,,,,Very good coffee. The reason that it is imported does not mean it is bad. It is a fine blend and rich and smooth. What we get in India is dark and and bitter in taste (that does not mean that what we get in India is bad). In fact I really liked it. I recommend this coffee.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,377,2,13,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e001b,Original - NescafE - 200 g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Clare,,,,,,,,,,"It is very expensive to be honest because back in my country Malaysia this coffee is sold at really cheaper price. Other than that, the taste and the product everything is authentic.",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e001c,nescafe cappuccino strong - NestlE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,huang hsing hua,,,,,,,,,,VERY BAD TEST. NOT FILL COFFE.,,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOVA not computed,,,0,0,5,35,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e0081,Gold Non-Dairy Almond Latte Instant Coffee x 6 Sachets - NescafE,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,0,11.5,2.4,4.9,4.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e00e8,Frappe - Nescafe - 14g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,494,0.1,3.1,34.1,7.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4e014f,CHAI TEA LATTE - NESCAFE - 159 G,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score A,,,0,5.9,50.8,0,8.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dff4e,Kaffee (instant) - Nescafe - 200g,Nescafe,Instant coffee is made from real coffee beans. The soluble and volatile contents of the beans are extracted. Then the water is removed so powder or concentrated soluble coffee powder are left over. It's essentially been dehydrated for our convenience – just add water and you have yourself a brew!,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,Eco-Score E,"[{""reviewer_name"":""Mally"", ""review"":""For coffee lovers, Nescafe has done an excellent job by providing such a large variety of flavours to choose from, and you do actually get different flavours when you have it.\nAlta Rica is one of them and its flavour is good and smooth."",""rating"":""5.0 out of 5 stars"",""source"":""Amazon""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dffb7,Gold Organic cafE soluble 100% arabica - NescafE - 100 g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Melinda L.,,,,,,,,,,"Do not BUY !!!  Forgot to complain earlier. Most likely it’s FAKE Imported from RUSSSIA but still it can b fake as it doesn’t taste ORIGINAL I have Had coffee in various countries USA, Korea CHina and even Russia and it doesn’t taste as pathetic as this one. Even after blending with the regular Indian coffee the taste cannot be improved ultimately thrown into the gutter. Now decided not to BUY food products online !!",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score E,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596abab5295dfcf7f4dffb8,Nescafe Basero - NestlE - 200 g,,Prodcut Description,"Nescafé is a brand of instant coffee made by the Vevey-based company Nestlé. It comes in many different forms. The name is a portmanteau of the words ""Nestlé"" and ""café"". Nestlé first introduced their flagship coffee brand in Switzerland on April 1, 1938.",Food & Beverages,Scott Beaudette,,,,,,,,,,"Nice deal with Amazon, for nice coffee",,,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nescafe,‎United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,502,0.1,9,27,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
